date,price,Peak,Subregion
2012-05-22,22.85963888888887,ATC,Houston Zone
2012-05-23,22.943152777777758,ATC,Houston Zone
2012-05-24,23.145333333333316,ATC,Houston Zone
2012-05-25,22.645416666666645,ATC,Houston Zone
2012-05-26,21.24237499999998,ATC,Houston Zone
2012-05-27,21.181805555555535,ATC,Houston Zone
2012-05-28,21.077666666666644,ATC,Houston Zone
2012-05-29,21.283430555555533,ATC,Houston Zone
2012-05-30,21.310013888888868,ATC,Houston Zone
2012-05-31,21.327208333333314,ATC,Houston Zone
2012-06-01,21.317749999999982,ATC,Houston Zone
2012-06-02,20.89323611111109,ATC,Houston Zone
2012-06-03,20.791680555555537,ATC,Houston Zone
2012-06-04,20.797611111111095,ATC,Houston Zone
2012-06-05,21.163041666666647,ATC,Houston Zone
2012-06-06,20.893680555555534,ATC,Houston Zone
2012-06-07,20.955999999999978,ATC,Houston Zone
2012-06-08,20.81845833333331,ATC,Houston Zone
2012-06-09,20.75758333333331,ATC,Houston Zone
2012-06-10,20.642277777777757,ATC,Houston Zone
2012-06-11,20.930861111111092,ATC,Houston Zone
2012-06-12,20.989347222222204,ATC,Houston Zone
2012-06-13,20.810180555555537,ATC,Houston Zone
2012-06-14,20.89962499999998,ATC,Houston Zone
2012-06-15,20.98001388888887,ATC,Houston Zone
2012-06-16,21.035527777777755,ATC,Houston Zone
2012-06-17,21.12808333333331,ATC,Houston Zone
2012-06-18,21.124208333333307,ATC,Houston Zone
2012-06-19,21.090874999999976,ATC,Houston Zone
2012-06-20,20.96748611111109,ATC,Houston Zone
2012-06-21,20.953888888888866,ATC,Houston Zone
2012-06-22,21.056263888888864,ATC,Houston Zone
2012-06-23,21.037666666666645,ATC,Houston Zone
2012-06-24,21.00323611111109,ATC,Houston Zone
2012-06-25,21.28856944444442,ATC,Houston Zone
2012-06-26,27.505124999999975,ATC,Houston Zone
2012-06-27,27.7740972222222,ATC,Houston Zone
2012-06-28,27.76681944444442,ATC,Houston Zone
2012-06-29,27.891722222222196,ATC,Houston Zone
2012-06-30,28.06602777777775,ATC,Houston Zone
2012-07-01,28.089972222222194,ATC,Houston Zone
2012-07-02,27.964611111111086,ATC,Houston Zone
2012-07-03,28.095486111111086,ATC,Houston Zone
2012-07-04,28.10851388888886,ATC,Houston Zone
2012-07-05,27.89308333333331,ATC,Houston Zone
2012-07-06,27.948736111111085,ATC,Houston Zone
2012-07-07,28.138680555555528,ATC,Houston Zone
2012-07-08,28.20599999999997,ATC,Houston Zone
2012-07-09,28.481444444444417,ATC,Houston Zone
2012-07-10,28.691374999999972,ATC,Houston Zone
2012-07-11,28.653694444444415,ATC,Houston Zone
2012-07-12,28.87477777777775,ATC,Houston Zone
2012-07-13,29.210361111111084,ATC,Houston Zone
2012-07-14,29.361194444444422,ATC,Houston Zone
2012-07-15,29.396152777777754,ATC,Houston Zone
2012-07-16,29.421694444444423,ATC,Houston Zone
2012-07-17,29.50813888888887,ATC,Houston Zone
2012-07-18,29.659833333333314,ATC,Houston Zone
2012-07-19,29.857166666666647,ATC,Houston Zone
2012-07-20,30.095916666666646,ATC,Houston Zone
2012-07-21,30.248944444444422,ATC,Houston Zone
2012-07-22,30.327236111111088,ATC,Houston Zone
2012-07-23,30.445416666666645,ATC,Houston Zone
2012-07-24,30.612291666666646,ATC,Houston Zone
2012-07-25,30.541555555555536,ATC,Houston Zone
2012-07-26,24.671805555555537,ATC,Houston Zone
2012-07-27,24.682499999999987,ATC,Houston Zone
2012-07-28,24.796152777777763,ATC,Houston Zone
2012-07-29,24.86109722222221,ATC,Houston Zone
2012-07-30,25.7851111111111,ATC,Houston Zone
2012-07-31,26.15908333333332,ATC,Houston Zone
2012-08-01,26.56594444444443,ATC,Houston Zone
2012-08-02,26.80966666666665,ATC,Houston Zone
2012-08-03,27.025833333333317,ATC,Houston Zone
2012-08-04,27.167847222222203,ATC,Houston Zone
2012-08-05,27.24445833333332,ATC,Houston Zone
2012-08-06,27.767555555555543,ATC,Houston Zone
2012-08-07,28.038166666666655,ATC,Houston Zone
2012-08-08,28.108166666666655,ATC,Houston Zone
2012-08-09,29.23324999999999,ATC,Houston Zone
2012-08-10,29.3463611111111,ATC,Houston Zone
2012-08-11,29.321361111111102,ATC,Houston Zone
2012-08-12,29.342069444444437,ATC,Houston Zone
2012-08-13,29.861055555555545,ATC,Houston Zone
2012-08-14,29.979722222222215,ATC,Houston Zone
2012-08-15,30.007847222222214,ATC,Houston Zone
2012-08-16,30.024847222222213,ATC,Houston Zone
2012-08-17,30.36240277777777,ATC,Houston Zone
2012-08-18,30.30491666666666,ATC,Houston Zone
2012-08-19,30.211388888888884,ATC,Houston Zone
2012-08-20,30.295888888888882,ATC,Houston Zone
2012-08-21,30.19668055555555,ATC,Houston Zone
2012-08-22,30.06349999999999,ATC,Houston Zone
2012-08-23,29.935416666666658,ATC,Houston Zone
2012-08-24,30.15774999999999,ATC,Houston Zone
2012-08-25,29.94190277777777,ATC,Houston Zone
2012-08-26,29.762124999999987,ATC,Houston Zone
2012-08-27,29.66099999999999,ATC,Houston Zone
2012-08-28,29.60304166666666,ATC,Houston Zone
2012-08-29,28.730666666666657,ATC,Houston Zone
2012-08-30,28.675527777777766,ATC,Houston Zone
2012-08-31,28.479305555555545,ATC,Houston Zone
2012-09-01,28.299208333333322,ATC,Houston Zone
2012-09-02,28.13563888888888,ATC,Houston Zone
2012-09-03,28.041597222222215,ATC,Houston Zone
2012-09-04,27.965152777777767,ATC,Houston Zone
2012-09-05,27.485638888888882,ATC,Houston Zone
2012-09-06,27.447222222222212,ATC,Houston Zone
2012-09-07,27.453152777777767,ATC,Houston Zone
2012-09-08,26.277222222222214,ATC,Houston Zone
2012-09-09,26.04874999999999,ATC,Houston Zone
2012-09-10,26.024319444444433,ATC,Houston Zone
2012-09-11,25.881111111111103,ATC,Houston Zone
2012-09-12,25.33697222222221,ATC,Houston Zone
2012-09-13,25.33624999999999,ATC,Houston Zone
2012-09-14,25.2798611111111,ATC,Houston Zone
2012-09-15,25.209263888888877,ATC,Houston Zone
2012-09-16,24.973930555555544,ATC,Houston Zone
2012-09-17,24.91183333333332,ATC,Houston Zone
2012-09-18,25.019819444444426,ATC,Houston Zone
2012-09-19,24.87929166666665,ATC,Houston Zone
2012-09-20,24.861249999999984,ATC,Houston Zone
2012-09-21,24.862999999999985,ATC,Houston Zone
2012-09-22,25.037972222222205,ATC,Houston Zone
2012-09-23,24.788569444444427,ATC,Houston Zone
2012-09-24,24.991374999999984,ATC,Houston Zone
2012-09-25,25.138736111111093,ATC,Houston Zone
2012-09-26,25.103333333333314,ATC,Houston Zone
2012-09-27,25.670291666666646,ATC,Houston Zone
2012-09-28,25.680333333333312,ATC,Houston Zone
2012-09-29,25.37737499999998,ATC,Houston Zone
2012-09-30,25.143291666666645,ATC,Houston Zone
2012-10-01,25.022402777777756,ATC,Houston Zone
2012-10-02,25.029652777777756,ATC,Houston Zone
2012-10-03,24.790763888888865,ATC,Houston Zone
2012-10-04,24.695624999999975,ATC,Houston Zone
2012-10-05,24.7310972222222,ATC,Houston Zone
2012-10-06,24.556430555555533,ATC,Houston Zone
2012-10-07,24.333888888888865,ATC,Houston Zone
2012-10-08,24.288152777777757,ATC,Houston Zone
2012-10-09,24.2175972222222,ATC,Houston Zone
2012-10-10,24.485152777777753,ATC,Houston Zone
2012-10-11,24.747166666666644,ATC,Houston Zone
2012-10-12,24.808541666666642,ATC,Houston Zone
2012-10-13,24.79030555555553,ATC,Houston Zone
2012-10-14,25.035833333333308,ATC,Houston Zone
2012-10-15,25.277916666666645,ATC,Houston Zone
2012-10-16,25.068999999999978,ATC,Houston Zone
2012-10-17,26.02536111111109,ATC,Houston Zone
2012-10-18,25.92945833333331,ATC,Houston Zone
2012-10-19,25.868097222222204,ATC,Houston Zone
2012-10-20,25.802208333333315,ATC,Houston Zone
2012-10-21,25.99213888888887,ATC,Houston Zone
2012-10-22,26.050958333333316,ATC,Houston Zone
2012-10-23,26.07441666666665,ATC,Houston Zone
2012-10-24,25.908041666666648,ATC,Houston Zone
2012-10-25,25.87141666666665,ATC,Houston Zone
2012-10-26,25.856347222222205,ATC,Houston Zone
2012-10-27,25.23319444444443,ATC,Houston Zone
2012-10-28,25.13490277777776,ATC,Houston Zone
2012-10-29,25.21904166666665,ATC,Houston Zone
2012-10-30,25.77715277777776,ATC,Houston Zone
2012-10-31,26.014361111111096,ATC,Houston Zone
2012-11-01,26.194194444444427,ATC,Houston Zone
2012-11-02,26.60447222222221,ATC,Houston Zone
2012-11-03,27.3453611111111,ATC,Houston Zone
2012-11-04,27.485999999999986,ATC,Houston Zone
2012-11-05,27.78244444444443,ATC,Houston Zone
2012-11-06,28.368749999999984,ATC,Houston Zone
2012-11-07,28.555819444444428,ATC,Houston Zone
2012-11-08,28.590374999999984,ATC,Houston Zone
2012-11-09,28.321152777777762,ATC,Houston Zone
2012-11-10,28.122624999999985,ATC,Houston Zone
2012-11-11,28.104902777777763,ATC,Houston Zone
2012-11-12,28.084444444444433,ATC,Houston Zone
2012-11-13,27.888986111111098,ATC,Houston Zone
2012-11-14,27.736986111111097,ATC,Houston Zone
2012-11-15,27.883902777777767,ATC,Houston Zone
2012-11-16,27.053666666666654,ATC,Houston Zone
2012-11-17,27.179472222222213,ATC,Houston Zone
2012-11-18,27.188458333333323,ATC,Houston Zone
2012-11-19,27.24424999999999,ATC,Houston Zone
2012-11-20,27.210069444444436,ATC,Houston Zone
2012-11-21,27.045347222222215,ATC,Houston Zone
2012-11-22,26.83327777777777,ATC,Houston Zone
2012-11-23,26.712847222222216,ATC,Houston Zone
2012-11-24,26.324736111111108,ATC,Houston Zone
2012-11-25,26.573666666666664,ATC,Houston Zone
2012-11-26,26.574513888888884,ATC,Houston Zone
2012-11-27,26.655736111111107,ATC,Houston Zone
2012-11-28,26.903652777777776,ATC,Houston Zone
2012-11-29,26.502027777777773,ATC,Houston Zone
2012-11-30,26.361847222222217,ATC,Houston Zone
2012-12-01,26.157402777777772,ATC,Houston Zone
2012-12-02,25.992902777777772,ATC,Houston Zone
2012-12-03,25.200597222222214,ATC,Houston Zone
2012-12-04,25.11199999999999,ATC,Houston Zone
2012-12-05,25.176736111111104,ATC,Houston Zone
2012-12-06,24.605736111111106,ATC,Houston Zone
2012-12-07,24.522874999999996,ATC,Houston Zone
2012-12-08,24.72397222222222,ATC,Houston Zone
2012-12-09,24.56554166666666,ATC,Houston Zone
2012-12-10,24.489333333333327,ATC,Houston Zone
2012-12-11,24.394527777777775,ATC,Houston Zone
2012-12-12,24.359694444444436,ATC,Houston Zone
2012-12-13,24.31554166666666,ATC,Houston Zone
2012-12-14,24.241013888888883,ATC,Houston Zone
2012-12-15,24.514819444444438,ATC,Houston Zone
2012-12-16,24.379249999999995,ATC,Houston Zone
2012-12-17,24.098333333333326,ATC,Houston Zone
2012-12-18,24.1836111111111,ATC,Houston Zone
2012-12-19,24.1283611111111,ATC,Houston Zone
2012-12-20,23.869888888888884,ATC,Houston Zone
2012-12-21,23.861347222222214,ATC,Houston Zone
2012-12-22,23.910972222222213,ATC,Houston Zone
2012-12-23,23.90413888888888,ATC,Houston Zone
2012-12-24,24.22638888888888,ATC,Houston Zone
2012-12-25,23.869819444444435,ATC,Houston Zone
2012-12-26,23.92452777777777,ATC,Houston Zone
2012-12-27,24.064458333333324,ATC,Houston Zone
2012-12-28,23.9126111111111,ATC,Houston Zone
2012-12-29,24.462736111111102,ATC,Houston Zone
2012-12-30,24.50191666666666,ATC,Houston Zone
2012-12-31,24.571291666666657,ATC,Houston Zone
2013-01-01,24.528083333333324,ATC,Houston Zone
2013-01-02,24.847513888888884,ATC,Houston Zone
2013-01-03,24.78405555555555,ATC,Houston Zone
2013-01-04,24.43994444444444,ATC,Houston Zone
2013-01-05,24.504277777777773,ATC,Houston Zone
2013-01-06,24.48309722222222,ATC,Houston Zone
2013-01-07,24.912374999999997,ATC,Houston Zone
2013-01-08,25.11247222222222,ATC,Houston Zone
2013-01-09,25.306680555555552,ATC,Houston Zone
2013-01-10,25.347597222222216,ATC,Houston Zone
2013-01-11,25.269958333333328,ATC,Houston Zone
2013-01-12,25.18879166666666,ATC,Houston Zone
2013-01-13,25.178486111111106,ATC,Houston Zone
2013-01-14,24.844347222222215,ATC,Houston Zone
2013-01-15,25.10101388888888,ATC,Houston Zone
2013-01-16,25.37038888888888,ATC,Houston Zone
2013-01-17,25.190597222222213,ATC,Houston Zone
2013-01-18,25.271041666666655,ATC,Houston Zone
2013-01-19,25.38234722222221,ATC,Houston Zone
2013-01-20,25.371749999999988,ATC,Houston Zone
2013-01-21,25.39222222222221,ATC,Houston Zone
2013-01-22,25.546055555555544,ATC,Houston Zone
2013-01-23,25.46309722222221,ATC,Houston Zone
2013-01-24,25.4221111111111,ATC,Houston Zone
2013-01-25,25.481499999999986,ATC,Houston Zone
2013-01-26,25.628374999999988,ATC,Houston Zone
2013-01-27,25.39829166666665,ATC,Houston Zone
2013-01-28,24.69531944444443,ATC,Houston Zone
2013-01-29,24.992277777777762,ATC,Houston Zone
2013-01-30,24.800499999999985,ATC,Houston Zone
2013-01-31,24.780361111111098,ATC,Houston Zone
2013-02-01,24.53947222222221,ATC,Houston Zone
2013-02-02,24.33493055555554,ATC,Houston Zone
2013-02-03,24.330208333333317,ATC,Houston Zone
2013-02-04,24.27343055555554,ATC,Houston Zone
2013-02-05,24.36665277777776,ATC,Houston Zone
2013-02-06,23.77626388888887,ATC,Houston Zone
2013-02-07,23.54838888888887,ATC,Houston Zone
2013-02-08,23.395861111111092,ATC,Houston Zone
2013-02-09,23.288819444444425,ATC,Houston Zone
2013-02-10,23.292736111111093,ATC,Houston Zone
2013-02-11,23.69791666666665,ATC,Houston Zone
2013-02-12,24.128694444444427,ATC,Houston Zone
2013-02-13,24.171111111111095,ATC,Houston Zone
2013-02-14,23.957347222222207,ATC,Houston Zone
2013-02-15,23.672902777777765,ATC,Houston Zone
2013-02-16,23.985138888888873,ATC,Houston Zone
2013-02-17,23.94006944444443,ATC,Houston Zone
2013-02-18,23.771222222222207,ATC,Houston Zone
2013-02-19,23.695097222222206,ATC,Houston Zone
2013-02-20,23.799027777777763,ATC,Houston Zone
2013-02-21,24.062638888888873,ATC,Houston Zone
2013-02-22,24.361027777777757,ATC,Houston Zone
2013-02-23,24.68416666666665,ATC,Houston Zone
2013-02-24,24.56641666666665,ATC,Houston Zone
2013-02-25,24.119666666666653,ATC,Houston Zone
2013-02-26,24.297138888888874,ATC,Houston Zone
2013-02-27,24.35918055555554,ATC,Houston Zone
2013-02-28,24.081069444444427,ATC,Houston Zone
2013-03-01,24.372999999999983,ATC,Houston Zone
2013-03-02,24.46676388888887,ATC,Houston Zone
2013-03-03,24.521347222222207,ATC,Houston Zone
2013-03-04,24.544374999999985,ATC,Houston Zone
2013-03-05,24.476263888888873,ATC,Houston Zone
2013-03-06,24.879458333333318,ATC,Houston Zone
2013-03-07,24.964347222222205,ATC,Houston Zone
2013-03-08,25.312736111111096,ATC,Houston Zone
2013-03-09,25.357513888888874,ATC,Houston Zone
2013-03-10,25.28270833333332,ATC,Houston Zone
2013-03-11,26.39619444444443,ATC,Houston Zone
2013-03-12,26.456777777777763,ATC,Houston Zone
2013-03-13,26.2878611111111,ATC,Houston Zone
2013-03-14,25.924388888888874,ATC,Houston Zone
2013-03-15,25.86679166666665,ATC,Houston Zone
2013-03-16,25.771722222222206,ATC,Houston Zone
2013-03-17,26.34265277777776,ATC,Houston Zone
2013-03-18,27.491111111111096,ATC,Houston Zone
2013-03-19,28.047513888888876,ATC,Houston Zone
2013-03-20,28.3311111111111,ATC,Houston Zone
2013-03-21,28.38922222222221,ATC,Houston Zone
2013-03-22,28.42609722222221,ATC,Houston Zone
2013-03-23,29.463208333333323,ATC,Houston Zone
2013-03-24,29.294861111111103,ATC,Houston Zone
2013-03-25,29.339944444444438,ATC,Houston Zone
2013-03-26,29.55488888888888,ATC,Houston Zone
2013-03-27,29.674097222222212,ATC,Houston Zone
2013-03-28,29.757361111111102,ATC,Houston Zone
2013-03-29,29.828861111111102,ATC,Houston Zone
2013-03-30,29.947722222222215,ATC,Houston Zone
2013-03-31,29.931541666666657,ATC,Houston Zone
2013-04-01,29.991194444444435,ATC,Houston Zone
2013-04-02,30.00337499999999,ATC,Houston Zone
2013-04-03,30.180569444444433,ATC,Houston Zone
2013-04-04,30.646555555555548,ATC,Houston Zone
2013-04-05,32.63006944444444,ATC,Houston Zone
2013-04-06,32.46744444444444,ATC,Houston Zone
2013-04-07,32.16191666666666,ATC,Houston Zone
2013-04-08,32.28704166666666,ATC,Houston Zone
2013-04-09,32.487583333333326,ATC,Houston Zone
2013-04-10,31.834347222222217,ATC,Houston Zone
2013-04-11,32.13699999999999,ATC,Houston Zone
2013-04-12,32.26966666666666,ATC,Houston Zone
2013-04-13,32.31444444444443,ATC,Houston Zone
2013-04-14,32.39008333333332,ATC,Houston Zone
2013-04-15,32.80474999999999,ATC,Houston Zone
2013-04-16,32.73091666666666,ATC,Houston Zone
2013-04-17,31.615999999999993,ATC,Houston Zone
2013-04-18,31.263249999999992,ATC,Houston Zone
2013-04-19,31.38343055555555,ATC,Houston Zone
2013-04-20,31.484888888888882,ATC,Houston Zone
2013-04-21,31.516208333333328,ATC,Houston Zone
2013-04-22,30.64222222222222,ATC,Houston Zone
2013-04-23,30.837597222222215,ATC,Houston Zone
2013-04-24,30.972708333333326,ATC,Houston Zone
2013-04-25,31.024611111111103,ATC,Houston Zone
2013-04-26,31.321708333333326,ATC,Houston Zone
2013-04-27,32.21951388888888,ATC,Houston Zone
2013-04-28,33.55705555555555,ATC,Houston Zone
2013-04-29,34.77309722222222,ATC,Houston Zone
2013-04-30,34.92279166666666,ATC,Houston Zone
2013-05-01,34.97377777777778,ATC,Houston Zone
2013-05-02,35.0085,ATC,Houston Zone
2013-05-03,34.9437361111111,ATC,Houston Zone
2013-05-04,34.665638888888886,ATC,Houston Zone
2013-05-05,32.44741666666666,ATC,Houston Zone
2013-05-06,32.52109722222221,ATC,Houston Zone
2013-05-07,32.64704166666665,ATC,Houston Zone
2013-05-08,32.71288888888888,ATC,Houston Zone
2013-05-09,33.43247222222221,ATC,Houston Zone
2013-05-10,33.298930555555536,ATC,Houston Zone
2013-05-11,33.24468055555554,ATC,Houston Zone
2013-05-12,33.2070972222222,ATC,Houston Zone
2013-05-13,33.301930555555536,ATC,Houston Zone
2013-05-14,33.39408333333331,ATC,Houston Zone
2013-05-15,33.25179166666665,ATC,Houston Zone
2013-05-16,33.171652777777766,ATC,Houston Zone
2013-05-17,33.30165277777776,ATC,Houston Zone
2013-05-18,33.36547222222221,ATC,Houston Zone
2013-05-19,33.29368055555554,ATC,Houston Zone
2013-05-20,33.561374999999984,ATC,Houston Zone
2013-05-21,33.74630555555554,ATC,Houston Zone
2013-05-22,33.63174999999998,ATC,Houston Zone
2013-05-23,33.59841666666665,ATC,Houston Zone
2013-05-24,33.48743055555554,ATC,Houston Zone
2013-05-25,33.33206944444443,ATC,Houston Zone
2013-05-26,33.09545833333332,ATC,Houston Zone
2013-05-27,32.22524999999999,ATC,Houston Zone
2013-05-28,30.991041666666657,ATC,Houston Zone
2013-05-29,29.661847222222214,ATC,Houston Zone
2013-05-30,29.59931944444444,ATC,Houston Zone
2013-05-31,29.654847222222216,ATC,Houston Zone
2013-06-01,29.88529166666666,ATC,Houston Zone
2013-06-02,29.929958333333328,ATC,Houston Zone
2013-06-03,30.255236111111106,ATC,Houston Zone
2013-06-04,30.437208333333327,ATC,Houston Zone
2013-06-05,30.63051388888888,ATC,Houston Zone
2013-06-06,31.053208333333327,ATC,Houston Zone
2013-06-07,31.19152777777777,ATC,Houston Zone
2013-06-08,30.463124999999994,ATC,Houston Zone
2013-06-09,30.30930555555555,ATC,Houston Zone
2013-06-10,30.170138888888882,ATC,Houston Zone
2013-06-11,30.24268055555555,ATC,Houston Zone
2013-06-12,30.30504166666666,ATC,Houston Zone
2013-06-13,30.51377777777777,ATC,Houston Zone
2013-06-14,30.643083333333326,ATC,Houston Zone
2013-06-15,30.616847222222216,ATC,Houston Zone
2013-06-16,30.493347222222216,ATC,Houston Zone
2013-06-17,30.605402777777773,ATC,Houston Zone
2013-06-18,30.73293055555555,ATC,Houston Zone
2013-06-19,30.555763888888887,ATC,Houston Zone
2013-06-20,30.419888888888888,ATC,Houston Zone
2013-06-21,30.33002777777778,ATC,Houston Zone
2013-06-22,30.37143055555556,ATC,Houston Zone
2013-06-23,30.314013888888894,ATC,Houston Zone
2013-06-24,30.414500000000007,ATC,Houston Zone
2013-06-25,30.76619444444445,ATC,Houston Zone
2013-06-26,31.010208333333335,ATC,Houston Zone
2013-06-27,31.294750000000004,ATC,Houston Zone
2013-06-28,31.637597222222222,ATC,Houston Zone
2013-06-29,31.877333333333336,ATC,Houston Zone
2013-06-30,32.01954166666667,ATC,Houston Zone
2013-07-01,31.922111111111114,ATC,Houston Zone
2013-07-02,32.05365277777778,ATC,Houston Zone
2013-07-03,32.079930555555556,ATC,Houston Zone
2013-07-04,31.939083333333336,ATC,Houston Zone
2013-07-05,32.39243055555556,ATC,Houston Zone
2013-07-06,32.02297222222223,ATC,Houston Zone
2013-07-07,32.011500000000005,ATC,Houston Zone
2013-07-08,32.183916666666676,ATC,Houston Zone
2013-07-09,32.298708333333344,ATC,Houston Zone
2013-07-10,32.509222222222235,ATC,Houston Zone
2013-07-11,32.5762638888889,ATC,Houston Zone
2013-07-12,32.62761111111112,ATC,Houston Zone
2013-07-13,32.56227777777779,ATC,Houston Zone
2013-07-14,32.46920833333334,ATC,Houston Zone
2013-07-15,32.25191666666667,ATC,Houston Zone
2013-07-16,32.23293055555556,ATC,Houston Zone
2013-07-17,32.02890277777779,ATC,Houston Zone
2013-07-18,32.05059722222223,ATC,Houston Zone
2013-07-19,32.07479166666667,ATC,Houston Zone
2013-07-20,32.10998611111111,ATC,Houston Zone
2013-07-21,32.228055555555564,ATC,Houston Zone
2013-07-22,32.46958333333334,ATC,Houston Zone
2013-07-23,32.890125000000005,ATC,Houston Zone
2013-07-24,32.90320833333334,ATC,Houston Zone
2013-07-25,32.747694444444456,ATC,Houston Zone
2013-07-26,32.58622222222223,ATC,Houston Zone
2013-07-27,32.38500000000001,ATC,Houston Zone
